sm	R	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
sm-.0001	R-10	N-1000	1D	25342-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.427937344158069	0.967951865671642	0.964800248756219	24975	250	1325	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	26607-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.466221777100247	0.963250621890547	0.972311567164179	24975	550	1275	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	27330-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.498505737346522	0.973512437810945	0.946921144278607	24975	675	1500	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	28769-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.419280793183725	0.95487039800995	0.954584701492537	24975	325	1550	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	2950-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.397547996360242	0.944774129353234	0.962034950248756	24975	325	1150	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	29618-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.439982155729665	0.968891666666667	0.964057960199005	24975	850	1400	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	31117-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.51166153791612	0.984866666666667	0.970904104477612	24975	650	1700	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	31965-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.538218751846468	0.982091542288557	0.982734328358209	24975	350	1575	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	32163-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.353853866061616	0.96703868159204	0.954604850746269	24975	24975	1025	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	32671-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.367909183299654	0.933634328358209	0.959067288557214	24975	625	1500	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	32969-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.377388260597251	0.954418034825871	0.971406965174129	24975	24975	1350	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	332-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.413860058377944	0.979341417910448	0.971199875621891	24975	425	1275	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	3340-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.451427234374446	0.974735696517413	0.969792537313433	24975	725	1350	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	34226-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.389918779026483	0.964655970149254	0.96256815920398	24975	24975	1500	421	40	40	24975	24975	50
sm-.0001	R-10	N-1000	1D	34309-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.400102645915317	0.951499004975124	0.977631592039801	24975	150	1775	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	346-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.392727136290046	0.942358706467662	0.964015671641791	24975	350	1575	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	34780-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.317311435695631	0.953320149253731	0.938673631840796	24975	24975	975	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	35302-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.436329953557628	0.960567786069652	0.964283706467662	24975	950	1250	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	35749-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.365257406553929	0.963612313432836	0.941789179104478	24975	24975	1300	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	36835-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.351384526299618	0.966969029850746	0.958304726368159	24975	24975	1375	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	37909-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.449585906571655	0.969992537313433	0.957488432835821	24975	625	1325	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	42357-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.495424941799317	0.964911567164179	0.972254228855721	24975	775	1700	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	46478-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.458901407452051	0.956723756218905	0.972253980099502	24975	550	2175	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	47070-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.452631852613417	0.983828233830846	0.951143781094527	24975	300	1550	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	4731-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.412972583637631	0.972505223880597	0.943196641791045	24975	24975	1175	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	48535-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.361046584181232	0.96688868159204	0.960891791044776	24975	24975	1125	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	48665-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.365294324103946	0.93907276119403	0.957508333333333	24975	24975	1075	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	51243-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.428672457191477	0.962907960199005	0.963253233830846	24975	24975	1375	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	52653-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.505336252230534	0.976103980099502	0.956439676616915	24975	975	2050	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	54549-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.474919192635398	0.969670895522388	0.987164552238806	24975	600	1125	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	54623-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.408089410430035	0.972936069651741	0.952684950248756	24975	50	1600	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	55449-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.491247361765992	0.960949751243781	0.976921890547264	24975	375	1525	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	55842-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.372566372413467	0.970755970149254	0.967694527363184	24975	24975	1150	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	57285-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.503806797367084	0.958992661691542	0.96577960199005	24975	1225	1325	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	57664-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.434333262428948	0.971534701492537	0.958288930348259	24975	200	1225	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	58919-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.412912551257962	0.972926492537313	0.963953358208955	24975	400	1775	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	59203-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.343038288368136	0.939619900497512	0.951993781094527	24975	24975	1225	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	59228-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.416521915363799	0.975906592039801	0.965875248756219	24975	100	1175	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	62462-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.463221351673934	0.966033706467662	0.960595895522388	24975	425	1800	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	64716-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.539620696990109	0.986272388059702	0.974014427860696	24975	525	1525	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	65971-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.425862339135676	0.971787313432836	0.961068905472637	24975	125	1325	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	66543-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.385496413419837	0.964139427860697	0.961528233830846	24975	24975	1400	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	66787-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.503150967253991	0.975978109452736	0.963290671641791	24975	975	1600	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	66922-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.518564162560121	0.985191915422886	0.978945895522388	24975	900	2050	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	67883-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.492634440623486	0.970674253731343	0.966449129353234	24975	625	1550	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	69305-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.51440189787405	0.969095273631841	0.96861355721393	24975	450	1550	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	69707-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.371795429030619	0.962769402985075	0.94470236318408	24975	150	1300	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	70240-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.450714917100956	0.985612064676617	0.975049502487562	24975	575	1625	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	7093-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.504301733612224	0.949967039800995	0.972077985074627	24975	425	1725	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	71541-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.446143404119545	0.952965174129353	0.96825684079602	24975	500	1525	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	71812-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.390462083879888	0.979314179104478	0.959050497512438	24975	700	1750	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	72412-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.427820245565522	0.949051119402985	0.97196828358209	24975	25	1200	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	72451-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.395846621996904	0.97805236318408	0.955323009950249	24975	24975	1275	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	72574-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.431278571512981	0.98197947761194	0.968572388059702	24975	150	1250	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	7326-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.460538648798762	0.965598507462687	0.965309825870647	24975	575	1375	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	73906-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.463830845771144	0.976389676616915	0.966541791044776	24975	550	1450	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	74238-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.449534701787972	0.978093905472637	0.960714427860697	24975	675	1450	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	75005-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.461157667718415	0.965731965174129	0.974921517412935	24975	400	1350	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	7505-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.43007151889011	0.95320671641791	0.970978731343284	24975	450	1500	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	75162-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.47924620366103	0.971884950248756	0.97071368159204	24975	775	1325	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	75823-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.523609824984342	0.966911069651741	0.954749129353234	24975	775	1850	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	76962-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.51974483875161	0.968020646766169	0.978374875621891	24975	875	1625	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	78941-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.556094161023859	0.985564800995025	0.977409452736318	24975	725	1600	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	81389-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.382193580789639	0.965826492537313	0.972081218905473	24975	550	1625	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	81656-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.453870386783423	0.974333457711443	0.978685945273632	24975	850	2225	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	81957-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.449328216400184	0.958971766169154	0.9753907960199	24975	625	1250	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	82278-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.563240484040605	0.982303980099502	0.972879726368159	24975	1225	1850	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	82822-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.356427813426927	0.967741542288557	0.963004104477612	24975	425	1400	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	83037-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.453623155008804	0.966173631840796	0.968112686567164	24975	1250	1875	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	84670-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.391794944517318	0.964996766169154	0.96502039800995	24975	24975	1025	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	85608-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.365243509294383	0.965156343283582	0.933825124378109	24975	24975	1275	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	86327-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.342464530081185	0.955550497512438	0.951442039800995	24975	24975	1325	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	86730-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.38976805993784	0.962866417910448	0.939882711442786	24975	575	1500	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	88917-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.448813320570544	0.967875497512438	0.963800870646766	24975	350	1450	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	90393-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.464951324139398	0.961931343283582	0.970353358208955	24975	325	1700	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	93365-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.403369979083206	0.963544402985075	0.955707835820896	24975	24975	1000	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	94874-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.383192221788918	0.952051865671642	0.985709203980099	24975	24975	1275	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	95760-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.519063175807424	0.974431094527363	0.980999253731343	24975	1025	1775	421	40	40	24975	24975	0
sm-.0001	R-10	N-1000	1D	9751-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.474143297762967	0.9721	0.957448009950249	24975	725	1525	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	1D	99411-r1-501-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-1e-04	1000	25	0.953770108230929	0.497708240271327	0.974267288557214	0.959205099502488	24975	600	1700	421	40	40	24975	24975	25
sm-.0001	R-10	N-1000	2D	12025-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	16720-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	18381-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	18921-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	20249-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	21761-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	26614-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	29621-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	32419-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	34228-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	37317-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	38472-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	38952-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	48650-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	52435-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.0001	R-10	N-1000	2D	56397-r101-101-sb0.01-sm-1e-04-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-1e-04	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
